Ranking,Jugador,Equipo,Total,Posicion
1,Iturbe ,Pumas,3,Delantero
1,Dorlan Pabón ,Rayados,3,Delantero
1,Julio César ,Santos Laguna,3,Delantero
2,Cristian Calderón ,Necaxa,2,Defensa
2,Diego Valdés ,Santos Laguna,2,Centrocampista
2,Maximiliano Meza ,Rayados,2,Centrocampista
2,Ángel Mena ,León FC,2,Centrocampista
2,Nahuelpan ,Xolos,2,Delantero
2,Bou ,Xolos,2,Delantero
2,Edwin Cardona ,Pachuca,2,Centrocampista
2,Navarro ,León FC,2,Defensa
2,Yago ,Lobos BUAP,2,Centrocampista
3,Lucas Zelarrayán ,Tigres,1,Centrocampista
3,Adam Bareiro ,Rayados,1,Delantero
3,Miller Bolaños ,Xolos,1,Centrocampista
3,Guido Rodríguez ,América,1,Centrocampista
3,Gignac ,Tigres,1,Delantero
3,José Macías ,León FC,1,Delantero
3,Rogelio Funes Mori ,Rayados,1,Delantero
3,Vargas ,Tigres,1,Delantero
