Ranking,Jugador,Equipo,Total,Posicion
1,Mario Osuna ,Monarcas,2,Centrocampista
1,Gabriel Achilier ,Monarcas,2,Defensa
1,Andrés Mosquera ,León FC,2,Defensa
1,Pablo Jaquez ,Pumas,2,Defensa
1,Diego Rodríguez ,Xolos,2,Centrocampista
1,Joaquín Esquivel ,Lobos BUAP,2,Defensa
1,Luis Caicedo ,Veracruz,2,Defensa
1,Miguel Herrera ,León FC,2,Defensa
1,Jorge Sánchez ,América,2,Defensa
2,Ignacio Rivero ,Xolos,1,Centrocampista
2,Jaine Barreiro ,Pachuca,1,Defensa
2,Vidrio ,Puebla,1,Defensa
2,Jair Pereira ,Chivas,1,Defensa
2,Ramiro González ,León FC,1,Defensa
2,Fernando Tobio ,Toluca,1,Defensa
2,Bruno Valdez ,América,1,Defensa
2,Julián Velázquez ,Xolos,1,Defensa
2,Adrián Aldrete ,Cruz Azul,1,Defensa
2,Ayron Del Valle ,Gallos Blancos,1,Delantero
2,Adrián Mora ,Toluca,1,Defensa
