Ranking,Jugador,Equipo,Total,Posicion
1,Ronaldo Cisneros ,Chivas,1,Delantero
1,Pedro Aquino ,León FC,1,Centrocampista
1,Luis Chavez ,Pachuca,1,Centrocampista
1,Sebastian Saucedo ,Pumas,1,Centrocampista
1,César Huerta ,Monarcas,1,Delantero
1,Claudio Baeza ,Necaxa,1,Centrocampista
1,José Ortiz ,Monarcas,1,Defensa
1,Sebastián Vegas ,Monarcas,1,Defensa
1,Javier Salas ,Puebla,1,Centrocampista
1,Pablo Gonzalez ,Puebla,1,Centrocampista
1,Luis Quintana ,Pumas,1,Defensa
1,Hugo Rodríguez ,Santos Laguna,1,Defensa
1,Flavio Jesús Santos ,Bravos,1,Centrocampista
1,Julián Velázquez ,Gallos Blancos,1,Defensa
