Ranking,Jugador,Equipo,Total,Posicion
1,Talavera ,Toluca,2,Portero
1,Camilo Vargas ,Atlas,2,Portero
2,Sebastián Sosa ,Monarcas,1,Portero
2,Corona ,Cruz Azul,1,Portero
2,Guzmán ,Tigres,1,Portero
2,Nicolás Vikonis ,Puebla,1,Portero
