Ranking,Jugador,Equipo,Total,Posicion
1,Alfredo Saldívar ,Pumas,19,Portero
1,Johan Vásquez ,Pumas,19,Defensa
1,Alan Mozo ,Pumas,19,Defensa
1,Carlos González ,Pumas,19,Delantero
2,Israel Jiménez ,Bravos,18,Defensa
2,Jefferson Intriago ,Bravos,18,Centrocampista
2,Anibal Chala ,Toluca,18,Defensa
2,Luis Hernández ,Toluca,18,Defensa
2,Talavera ,Toluca,18,Portero
2,Adrián Mora ,Toluca,18,Defensa
2,Víctor Velázquez ,Bravos,18,Defensa
2,Edmundo Vázquez ,Bravos,18,Portero
3,Stefan Medina ,Rayados,17,Defensa
3,Joaquín Esquivel ,Bravos,17,Defensa
3,Luciano Acosta ,Atlas,17,Centrocampista
3,Camilo Vargas ,Atlas,17,Portero
3,Alejandro Mayorga ,Pumas,17,Defensa
3,Darío Lezcano ,Bravos,17,Delantero
3,Felipe Pardo ,Toluca,17,Delantero
3,Marcelo Barovero ,Rayados,17,Portero
